Customer_ID,Product_Description,Product_Category,Quantity,Unit_Price,Delivery_Charges,Coupon,Discount_Rate
15880,Google Women's Vintage Hero Tee White,Apparel,1,15.19,6.5,,20.0
17890,Google Doodle Decal,Office,1,2.39,6.0,OFF10,10.0
15518,YouTube Men's Short Sleeve Hero Tee Black,Apparel,2,16.99,6.0,,20.0
14242,Google Men's Vintage Badge Tee Sage,Apparel,1,4.56,6.0,,
16456,Nest Detect - USA,Nest,1,49.95,6.5,,30.0
13502,Google Men's  Zip Hoodie,Apparel,1,55.99,6.0,SALE30,30.0
13230,Badge Holder,Office,2,1.99,6.0,OFF10,
12471,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,13.59,6.0,,10.0
16387,Google 25 oz Red Stainless Steel Bottle,Drinkware,1,13.99,6.0,EXTRA10,
18245,Google Tee Blue,Apparel,1,21.99,6.0,,20.0
14088,8 pc Android Sticker Sheet,Office,3,1.59,13.38,,10.0
15916,Google Women's Short Sleeve Hero Tee Black,Apparel,1,16.99,6.0,,20.0
14606,Nest Cam IQ - USA,Nest,2,199.0,19.99,,
13048,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1,15.99,6.0,,30.0
13183,Google Alpine Style Backpack,Bags,2,99.99,6.0,AIO20,20.0
16983,Waterproof Backpack,Bags,1,99.99,6.0,,10.0
13081,Android Men's Long Sleeve Badge Crew Tee Heather,Apparel,1,8.4,12.99,,10.0
15856,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149.0,6.0,,30.0
14085,Google Women's Vintage Hero Tee Lavender,Apparel,1,7.6,6.0,,20.0
17682,Google Sunglasses,Lifestyle,1,3.5,61.13,,30.0
17819,Google Men's Performance 1/4 Zip Pullover Heather/Black,Apparel,1,87.99,102.79,,20.0
12782,7&quot; Dog Frisbee,Lifestyle,1,1.5,6.0,,
14713,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1,149.0,6.0,,
12484,Google Men's Long & Lean Tee Charcoal,Apparel,1,4.8,6.0,SALE20,
15708,Google Spiral Leather Journal,Notebooks & Journals,1,23.99,6.5,,20.0
13263,Pen Pencil & Highlighter Set,Office,30,3.19,6.0,,30.0
12673,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.0,,30.0
13815,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,ELEC10,10.0
14573,Google Men's Performance Polo Grey/Black,Apparel,1,74.27,6.5,,10.0
17827,Android Youth Short Sleeve T-shirt Aqua,Apparel,1,15.19,6.0,,10.0
13534,Google Laptop and Cell Phone Stickers,Office,1,2.99,6.0,,
14044,Google Tee Blue,Apparel,1,17.93,19.99,,30.0
17827,Android Youth Short Sleeve T-shirt Pewter,Apparel,1,15.19,6.0,,10.0
15555,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,1,18.99,6.0,,20.0
14665,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,121.3,6.5,,
12647,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.5,,30.0
18041,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,,10.0
14085,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5,80.52,6.5,,30.0
17890,Google Women's Vintage Hero Tee Black,Apparel,1,10.63,6.0,,20.0
12476,Google Emoji Sticker Pack,Accessories,5,3.99,6.5,,
14901,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,5,48.99,6.5,SALE30,30.0
15426,Google Hard Cover Journal,Notebooks & Journals,5,11.99,117.7,,
15235,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,13.59,6.0,,
12474,Nest Cam Outdoor Security Camera - USA,Nest-USA,3,119.0,6.0,,30.0
15998,Google Men's Airflow 1/4 Zip Pullover Black,Apparel,1,39.19,6.0,,20.0
14299,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.0,,
14411,Nest Cam Indoor Security Camera - USA,Nest-USA,?,121.3,6.5,,30.0
13208,Google Infant Short Sleeve Tee Green,Apparel,2,3.47,14.85,,30.0
13455,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,16.99,6.5,,10.0
12748,Google Men's Pullover Hoodie Grey,Apparel,1,29.11,6.0,,
13629,Google Tote Bag,Bags,2,9.99,6.0,,10.0
16405,Google Women's Short Sleeve Badge Tee Grey,Apparel,2,4.33,6.0,,
17841,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1,16.99,6.0,,30.0
12709,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,,30.0
15358,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.0,,
17126,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,,20.0
12471,Leatherette Journal,Office,2,8.79,6.0,,10.0
17126,Google Youth Short Sleeve T-shirt Yellow,Apparel,,10.63,12.99,SALE20,
15039,Google Twill Cap,Apparel,1,11.2,6.0,,30.0
14290,Android BTTF Moonshot Graphic Tee,Apparel,1,15.99,6.0,,
17618,Google Laptop Tech Backpack,Backpacks,1,47.99,6.0,,
13680,Google 22 oz Water Bottle,Drinkware,2,2.39,6.0,EXTRA10,
13742,Gift Card - $250.00,Gift Cards,1,250.0,0.0,,10.0
15311,Google Men's Performance 1/4 Zip Pullover Heather/Black,Apparel,1,87.99,6.5,,20.0
13069,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,1,15.19,6.0,,20.0
12429,Google Toddler Short Sleeve T-shirt Grey,Apparel,1,11.89,6.0,,10.0
15626,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1,55.0,6.0,,
14506,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.5,ELEC20,
17980,Google Sunglasses,Lifestyle,1,3.5,6.0,,30.0
14409,YouTube Men's Short Sleeve Hero Tee Black,Apparel,3,13.59,6.5,,
12921,Android Men's Take Charge Short Sleeve Tee Purple,Apparel,1,8.0,6.0,,10.0
13230,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,12.48,,10.0
17406,Waze Baby on Board Window Decal,Waze,2,2.39,12.48,,20.0
14541,Nest Cam Outdoor Security Camera - USA,Nest-USA,4,119.0,12.91,ELEC20,
15601,Google Zipper-front Sports Bag,Bags,1,20.62,28.78,,10.0
13081,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149.0,6.0,,
13999,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119.0,12.99,,20.0
14733,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.0,,20.0
13093,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149.0,6.0,ELEC20,20.0
13715,7&quot; Dog Frisbee,Lifestyle,1,1.5,6.0,EXTRA10,10.0
17744,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2,149.0,6.0,,30.0
12683,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.0,,10.0
13369,Recycled Paper Journal Set,Office,4,3.19,6.0,OFF10,10.0
16775,Google Women's Short Sleeve Hero Tee White,Apparel,1,13.59,6.5,,30.0
14796,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119.0,6.0,,10.0
14761,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,13.59,6.0,,
14625,Pen Pencil & Highlighter Set,Office,15,3.19,73.71,,20.0
14527,Nest Cam IQ - USA,Nest,1,199.0,12.99,,20.0
14068,Nest Cam Indoor Security Camera - USA,Nest-USA,3,119.0,6.0,ELEC10,10.0
12484,Rainbow Stylus Pen,Office,1,1.2,34.94,OFF20,
12494,YouTube Youth Short Sleeve Tee Red,Apparel,1,18.99,6.0,SALE30,
15555,Google Rucksack,Bags,1,69.99,6.5,AIO20,
14130,Google 17oz Stainless Steel Sport Bottle,Drinkware,1,23.99,6.0,,10.0
14298,Google Baby Essentials Set,Apparel,1,27.19,12.99,,10.0
18119,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119.0,6.5,,30.0
15708,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,,
15919,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.5,ELEC30,
15443,Google Women's Scoop Neck Tee Black,Apparel,1,4.8,6.0,SALE10,
12748,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1,18.99,6.5,,
16395,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,13.59,6.0,SALE20,
16670,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,3,79.0,6.0,ELEC20,20.0
17675,Android Sticker Sheet Ultra Removable,Office,6,2.99,6.0,,
15058,Google Sunglasses,Lifestyle,1,3.57,6.0,EXTRA30,30.0
12753,Google Sunglasses,Lifestyle,5,2.8,24.56,EXTRA20,
12567,Google Women's Short Sleeve Badge Tee Grey,Apparel,3,3.47,6.5,SALE30,30.0
14527,Google Toddler 1/4 Zip Fleece Pewter,Apparel,1,31.35,6.5,,10.0
17450,Foam Can and Bottle Cooler,Drinkware,1,1.11,6.0,EXTRA20,20.0
12501,Google Snapback Navy Cap,Headgear,1,15.99,6.0,,
13764,YouTube Men's Long & Lean Tee Charcoal,Apparel,1,9.99,6.0,,10.0
13309,Nest Cam Indoor Security Camera - USA,Nest-USA,1,121.3,6.5,ELEC30,
12872,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1,13.59,6.0,,
17841,Google Sunglasses,Lifestyle,6,3.5,6.0,EXTRA10,
12483,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.0,ELEC10,10.0
17555,Google Women's Vintage Hero Tee Black,Apparel,8,5.7,6.0,SALE20,20.0
17730,Google Sunglasses,Lifestyle,5,3.5,6.0,,10.0
14329,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1,16.99,6.0,,30.0
12567,Google Infant Short Sleeve Tee Green,Apparel,1,3.47,6.5,SALE30,30.0
12484,SPF-15 Slim & Slender Lip Balm,Housewares,1,1.4,6.0,HOU20,20.0
12621,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.5,ELEC10,10.0
17976,Sport Bag,Bags,1,4.12,6.5,,10.0
17611,Google Sunglasses,Lifestyle,8,2.8,6.5,EXTRA20,20.0
16719,Red Shine 15 oz Mug,Drinkware,1,10.39,6.5,EXTRA30,
15894,Maze Pen,Office,25,0.79,20.74,,20.0
13173,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,8,13.59,12.48,SALE30,30.0
15529,23 oz Wide Mouth Sport Bottle,Drinkware,5,8.79,34.16,,30.0
17059,Google Sunglasses,Lifestyle,1,3.5,6.5,EXTRA20,20.0
14646,23 oz Wide Mouth Sport Bottle,Drinkware,1,8.79,6.0,,10.0
16531,Ballpoint Stick Pen 4 Pack,Office,5,3.99,6.0,OFF20,20.0
14813,BLM Sweatshirt,Apparel,1,33.59,6.5,,20.0
14606,Google 5-Panel Snapback Cap,Headgear,3,10.63,12.91,HGEAR10,10.0
17841,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,,
12626,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.0,ELEC30,30.0
17450,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2,149.0,6.0,ELEC20,20.0
16252,Google Sunglasses,Lifestyle,1,2.8,6.5,EXTRA10,10.0
15197,Google Men's Vintage Badge Tee Black,Apparel,1,7.6,6.0,SALE20,
12731,Google Sunglasses,Lifestyle,3,2.8,19.99,,
14541,Nest Thermostat E - USA,Nest,1,99.0,6.0,,20.0
18016,Google Crew Sweater Navy,Apparel,2,41.59,20.85,,20.0
17722,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.0,,30.0
14871,Android 24 oz Contigo Bottle,Drinkware,1,13.43,6.0,EXTRA20,20.0
13048,Google Men's Vintage Badge Tee Black,Apparel,1,7.6,6.0,,30.0
16065,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,ELEC10,10.0
12682,Google Women's Short Sleeve Hero Tee Red Heather,Apparel,2,15.19,6.0,,10.0
13725,Nest Thermostat E - USA,Nest,1,100.91,6.5,,30.0
17841,Google Sunglasses,Lifestyle,2,2.89,62.74,EXTRA10,10.0
13148,Waze Mobile Phone Vent Mount,Waze,2,5.59,19.99,WEMP20,20.0
16161,Google Twill Cap,Apparel,1,11.2,6.0,SALE30,30.0
12527,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,1,28.0,6.5,,30.0
14667,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.5,,30.0
12753,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1,18.99,6.0,SALE20,20.0
13158,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2,79.0,6.0,ELEC10,
17865,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1,15.99,6.0,,20.0
13969,Compact Selfie Stick,Lifestyle,6,7.19,12.91,EXTRA10,10.0
16222,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119.0,19.99,,10.0
18116,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,ELEC30,30.0
16203,Nest Cam Indoor Security Camera - USA,Nest-USA,2,122.77,6.5,,10.0
17231,Google Women's Tee Grey,Apparel,1,9.6,6.0,,30.0
14667,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2,79.0,6.0,ELEC10,10.0
17757,Recycled Paper Journal Set,Office,10,4.12,6.5,OFF10,10.0
17218,Nest Cam Outdoor Security Camera - USA,Nest-USA,3,119.0,6.0,ELEC20,20.0
12997,Google 22 oz Water Bottle,Drinkware,1,2.39,6.0,,
18095,Android RFID Journal,Notebooks & Journals,2,4.8,6.0,NJ20,
14298,Google Toddler Raglan Shirt Blue Heather/Navy,Apparel,?,19.19,6.0,,
14896,Google Twill Cap,Apparel,1,10.99,6.0,,
14653,Google Men's Vintage Badge Tee Black,Apparel,1,9.49,6.0,,10.0
13319,Google RFID Journal,Notebooks & Journals,1,6.0,6.0,,
16327,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149.0,6.0,,
14527,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79.0,6.0,,30.0
13611,Android Wool Heather Cap Heather/Black,Headgear,1,17.49,6.0,HGEAR30,
13081,Google Men's Long & Lean Tee Charcoal,Apparel,5,6.0,19.99,SALE10,
16270,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119.0,6.0,ELEC10,10.0
15518,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Apparel,1,26.0,6.0,,20.0
17511,Google Large Standard Journal Navy,Office,25,13.04,12.48,,
12662,Nest Cam Indoor Security Camera - USA,Nest-USA,2,122.77,6.5,ELEC10,
13148,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79.0,6.5,ELEC20,
16133,Google Women's Quilted Insulated Vest White,Apparel,1,15.0,6.0,,
16255,Google Womens 3/4 Sleeve Baseball Raglan Heather/Black,Apparel,1,11.19,6.0,,
13050,Nest Cam Indoor Security Camera - USA,Nest-USA,3,119.0,12.99,ELEC20,20.0
16919,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149.0,6.0,ELEC20,20.0
15415,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.5,,20.0
16327,YouTube Notebook and Pen Set,Office,2,7.99,30.0,,20.0
12970,Google 22 oz Water Bottle,Drinkware,10,2.99,6.0,,
14672,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149.0,6.0,,20.0
15464,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,12.99,,10.0
15023,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.0,ELEC30,30.0
12916,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.0,,10.0
13050,Google Infuser-Top Water Bottle,Drinkware,1,9.99,14.41,,30.0
14606,Google Youth Short Sleeve Tee Red,Apparel,2,3.87,12.48,,30.0
17530,YouTube Men's Short Sleeve Hero Tee White,Apparel,1,13.59,6.0,SALE10,10.0
18223,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.0,ELEC10,
12383,Google Women's Scoop Neck Tee Black,Apparel,1,6.0,6.0,,
17890,Google Men's Around The Block Short Sleeve Tee Ash,Apparel,1,13.99,6.0,SALE20,20.0
12731,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79.0,12.99,,20.0
17850,Waze Mood Ninja Window Decal,Waze,1,2.05,6.5,WEMP10,10.0
13162,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.0,,20.0
15454,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,1,12.31,6.0,SALE20,
14544,Google Baby Essentials Set,Apparel,1,27.19,12.48,,20.0
12645,Google Rucksack,Bags,1,69.99,6.0,AIO20,20.0
17890,7&quot; Dog Frisbee,Lifestyle,3,1.5,6.0,EXTRA20,
15164,Pen Pencil & Highlighter Set,Office,2,3.19,6.0,,10.0
16705,YouTube Custom Decals,Office,1,0.41,6.5,,30.0
13327,Google Women's Short Sleeve Hero Tee White,Apparel,3,13.59,19.99,SALE10,
18168,YouTube Hard Cover Journal,Notebooks & Journals,1,12.37,18.47,,10.0
15955,Windup Android,Lifestyle,26,3.96,323.47,,10.0
14646,Android Men's Engineer Short Sleeve Tee Charcoal,Apparel,1,15.99,6.0,SALE10,
14896,YouTube Custom Decals,Office,1,1.99,6.0,OFF10,
13455,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,13.59,6.5,,30.0
14907,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,79.0,6.0,,20.0
16725,Waze Mobile Phone Vent Mount,Waze,2,6.99,6.5,,20.0
14911,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,6.5,ELEC10,10.0
12921,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.5,ELEC30,30.0
14527,24 oz YouTube Sergeant Stripe Bottle,Drinkware,2,7.99,19.99,,30.0
13488,YouTube Twill Cap,Apparel,1,10.99,6.0,,20.0
16893,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79.0,6.5,,30.0
12748,Keyboard DOT Sticker,Office,1,1.5,6.5,,20.0
15356,YouTube Twill Cap,Apparel,1,10.99,6.5,,
13187,Google Tri-blend Hoodie Grey,Apparel,2,31.99,12.48,,
14307,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,ELEC10,
17062,Google Laptop and Cell Phone Stickers,Office,1,1.59,6.5,,20.0
15311,Google Sunglasses,Lifestyle,1,2.8,6.0,,
16898,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.5,ELEC30,30.0
12600,Google Crew Sweater Navy,Apparel,1,42.39,6.5,SALE30,
17450,Google Women's Short Sleeve Hero Tee Grey,Apparel,1,4.08,6.0,,20.0
16775,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.5,,
13097,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149.0,6.0,ELEC30,30.0
14646,Nest Secure Alarm System Starter Pack - USA,Nest,2,349.0,6.0,,
15513,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,5,81.5,6.5,,
14505,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79.0,6.0,ELEC20,20.0
12472,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.5,,
15716,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.5,,20.0
17884,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.5,,20.0
13124,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1,16.99,6.0,,
15808,Google Women's Vintage Hero Tee Lavender,Apparel,1,15.19,6.5,,20.0
15498,Google Women's Long Sleeve Tee Lavender,Apparel,2,9.6,23.01,,30.0
14441,Yoga Mat Blue,Lifestyle,2,9.2,12.48,,10.0
16456,Nest Thermostat E - USA,Nest,1,100.91,,,
14057,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79.0,6.0,,
17019,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.5,,30.0
17869,Google Ballpoint Pen Black,Office,1,1.99,6.5,,30.0
17850,Red Spiral Google Notebook,Office,1,10.31,6.5,,
12921,YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal,Apparel,18,7.6,18.59,SALE10,10.0
17917,Android 24 oz Contigo Bottle,Drinkware,8,16.79,6.0,,20.0
16125,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,20.85,ELEC30,30.0
17191,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.5,,30.0
14733,Google Laptop Tech Backpack,Backpacks,1,47.99,6.0,,
17999,Google Women's Fleece Hoodie,Apparel,2,44.79,15.75,,10.0
17356,Android Women's Dash Tee Grey,Apparel,1,17.93,6.5,SALE30,30.0
12712,Google Women's Long Sleeve Blended Cardigan Charcoal,Apparel,1,16.79,6.0,SALE20,
12347,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.5,ELEC30,30.0
17315,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,ELEC30,
16923,Google Leather Journal-Black,Notebooks & Journals,1,23.09,6.0,,20.0
17675,Android Men's Short Sleeve Hero Tee Heather,Apparel,3,5.7,6.0,,10.0
15218,Google Men's Short Sleeve Performance Badge Tee Charcoal,Apparel,1,13.2,6.5,,10.0
18136,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,12.99,,10.0
14175,Leatherette Journal,Office,12,6.15,18.59,OFF20,20.0
13495,Google Men's Short Sleeve Performance Badge Tee Navy,Apparel,1,12.31,6.0,SALE30,30.0
15415,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.5,,
13742,YouTube Custom Decals,Office,1,1.0,6.0,,10.0
16222,Ballpoint LED Light Pen,Office,4,2.0,6.0,,10.0
12681,Google Sunglasses,Lifestyle,1,3.5,30.0,EXTRA10,
15039,Galaxy Screen Cleaning Cloth,Office,20,1.99,6.0,,30.0
14442,Google Women's Short Sleeve Hero Tee Grey,Apparel,1,4.25,6.0,,20.0
12557,Google Women's Short Sleeve Badge Tee Grey,Apparel,2,5.1,6.0,SALE20,
14329,Google Twill Cap,Apparel,1,10.99,6.0,SALE30,30.0
12748,Google Vintage Henley Grey/Black,Apparel,1,29.99,6.5,,20.0
13798,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149.0,6.0,ELEC10,
14739,Google Women's Scoop Neck Tee White,Apparel,1,15.99,?,SALE30,
17284,Google Doodle Decal,Office,3,2.99,6.0,OFF20,
15680,Google Men's Vintage Tank,Apparel,1,11.75,6.5,,
14085,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.0,,20.0
15235,Google Women's Tee Grey,Apparel,1,17.93,12.99,SALE30,
14625,Spiral Notebook and Pen Set,Office,3,4.79,73.71,OFF20,20.0
13077,Google Women's Short Sleeve Performance Tee Black,Apparel,14,15.39,6.5,,
16891,Google Women's Quilted Insulated Vest White,Apparel,1,74.99,6.5,,
14373,20 oz Stainless Steel Insulated Tumbler,Drinkware,1,24.99,6.0,,30.0
12540,Google Women's Lightweight Microfleece Jacket,Apparel,1,41.99,6.0,,20.0
14462,Nest Cam Indoor Security Camera - USA,Nest-USA,1,121.3,6.5,,30.0
14298,Women's Weatherblock Shell Jacket Black,Apparel,1,37.2,12.48,,
14419,Google Sunglasses,Lifestyle,1,3.5,6.0,EXTRA10,10.0
15967,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1,149.0,6.0,,
13230,Red Shine 15 oz Mug,Drinkware,1,10.39,6.0,,
14404,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.5,,30.0
12782,Keyboard DOT Sticker,Office,3,1.5,6.0,OFF10,
18041,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,151.88,6.5,ELEC30,30.0
12510,Google 22 oz Water Bottle,Drinkware,1,2.39,6.5,,30.0
14713,Nest Thermostat E - USA,Nest,1,99.0,6.0,,30.0
17449,Android Women's Long Sleeve Blended Cardigan Grey,Apparel,1,16.79,6.0,,30.0
13327,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1,13.59,6.0,,
17059,24 oz YouTube Sergeant Stripe Bottle,Drinkware,1,6.39,13.78,,20.0
18016,Google Laptop and Cell Phone Stickers,Office,3,2.39,6.5,OFF20,
15179,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119.0,6.0,,
12971,Google Laptop and Cell Phone Stickers,Office,1,2.39,6.0,,
16306,26 oz Double Wall Insulated Bottle,Drinkware,2,19.99,12.48,,
17894,20 oz Stainless Steel Insulated Tumbler,Drinkware,1,24.99,6.0,EXTRA10,10.0
12826,Nest Thermostat E - USA,Nest,1,99.0,6.0,,
17530,Google Leather Journal-Black,Notebooks & Journals,1,18.47,6.0,NJ10,
16553,Google Women's Fleece Hoodie,Apparel,19,44.79,60.67,,20.0
16110,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,80.52,6.5,,
15867,Galaxy Screen Cleaning Cloth,Office,3,1.99,6.0,OFF20,20.0
14401,Recycled Paper Journal Set,Office,2,3.19,6.0,,30.0
12921,Keyboard DOT Sticker,Office,1,1.2,6.0,,
15002,Retractable Ballpoint Pen Red,Office,25,1.0,15.37,OFF30,30.0
13328,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1,149.0,6.0,ELEC20,
15880,Colored Pencil Set,Office,1,2.39,6.5,OFF20,
12585,Compact Selfie Stick,Lifestyle,1,5.03,6.0,,10.0
14282,Google Men's Performance Polo Grey/Black,Apparel,1,71.99,6.5,,30.0
12417,Google Sunglasses,Lifestyle,1,2.8,6.0,,10.0
13081,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119.0,6.5,ELEC20,20.0
17690,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,,10.0
12578,YouTube Custom Decals,Office,1,1.99,12.99,OFF20,20.0
17315,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,ELEC30,
15311,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,151.88,6.5,,30.0
14298,Google Women's 1/4 Zip Jacket Charcoal,Apparel,1,61.59,6.0,,10.0
17377,Google Men's Vintage Badge Tee Black,Apparel,2,18.99,6.5,SALE10,10.0
17228,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,3.47,6.5,SALE30,30.0
12971,Google Stylus Pen w/ LED Light,Office,1,4.4,49.73,,10.0
12578,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5,79.0,6.0,ELEC20,
15673,Google Laptop and Cell Phone Stickers,Office,1,2.39,6.0,,30.0
12625,Android Infant Short Sleeve Tee Pewter,Apparel,1,13.59,14.25,,10.0
13777,Google Men's Lightweight Microfleece Jacket Black,Apparel,1,61.89,6.5,,10.0
12527,7&quot; Dog Frisbee,Lifestyle,5,1.5,6.0,,30.0
13764,Google Women's Short Sleeve Badge Tee Grey,Apparel,1,4.08,6.0,,10.0
17591,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119.0,6.5,,30.0
17338,Google Women's Short Sleeve Badge Tee Grey,Apparel,1,4.08,6.0,,20.0
