Customer_ID,Age,Gender,Marital Status,Occupation,Monthly Income,Location,Product_Description,Product_Category,Quantity,Unit_Price,Delivery_Charges,Coupon,Discount_Rate
17362,31,F,Single,Employee,3,Memphis-Tennessee,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2.0,151.88,6.5,ELEC30,30.0
17362,31,F,Single,Employee,3,Memphis-Tennessee,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,NE30,30.0
17362,31,F,Single,Employee,3,Memphis-Tennessee,Google Emoji Sticker Pack,Accessories,1.0,4.07,6.5,,0.0
16779,22,M,Single,Student,1,Spokane-Washington,Google Women's Short Sleeve Hero Tee Grey,Apparel,5.0,5.1,6.0,SALE20,20.0
16779,22,M,Single,Student,1,Spokane-Washington,Google Men's Vintage Badge Tee White,Apparel,2.0,5.7,6.0,,0.0
16779,22,M,Single,Student,1,Spokane-Washington,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,44.0,6.0,,0.0
16779,22,M,Single,Student,1,Spokane-Washington,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,1.0,11.0,6.0,,0.0
16779,22,M,Single,Student,1,Spokane-Washington,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,183.72125,6.5,,0.0
16779,22,M,Single,Student,1,Spokane-Washington,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,,0.0
16779,22,M,Single,Student,1,Spokane-Washington,Google Men's Long & Lean Tee Charcoal,Apparel,10.0,6.0,6.0,SALE20,20.0
16150,23,M,Single,Student,0,Des Moines-Iowa,Google Infant Short Sleeve Tee White,Apparel,1.0,14.02,6.5,SALE10,10.0
16150,23,M,Single,Student,0,Des Moines-Iowa,Google Leather Perforated Journal,Notebooks & Journals,3.0,10.8,13.38,NJ20,20.0
17105,19,F,Married,Student,1,Spokane-Washington,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,6.5,ELEC30,30.0
17105,19,F,Married,Student,1,Spokane-Washington,Nest Detect - USA,Nest,3.0,49.95,6.5,,0.0
17105,19,F,Married,Student,1,Spokane-Washington,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,,0.0
17105,19,F,Married,Student,1,Spokane-Washington,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,,0.0
17389,23,F,Married,Student,1,Lubbock-Texas,Nest Cam IQ - USA,Nest,1.0,199.0,6.0,,0.0
17389,23,F,Married,Student,1,Lubbock-Texas,Nest Cam IQ - USA,Nest,1.0,199.0,6.0,,0.0
17552,55,M,Married,Employee,3,Sarasota-Florida,Engraved Ceramic Google Mug,Drinkware,5.0,9.27,6.5,,0.0
17863,33,F,Married,Self Employed,4,Springfield-Illinois,Google Sunglasses,Lifestyle,1.0,3.5,6.48,EXTRA20,20.0
17863,33,F,Married,Self Employed,4,Springfield-Illinois,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2.0,151.88,6.5,,0.0
14775,57,F,Married,Housewife,3,Cheyenne-Wyoming,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,ELEC10,10.0
14775,57,F,Married,Housewife,3,Cheyenne-Wyoming,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,,0.0
15862,39,F,Married,Housewife,2,Toledo-Ohio,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,ELEC10,10.0
15862,39,F,Married,Housewife,2,Toledo-Ohio,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,,0.0
15862,39,F,Married,Housewife,2,Toledo-Ohio,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1.0,61.89,6.5,,0.0
15862,39,F,Married,Housewife,2,Toledo-Ohio,Google Pet Feeding Mat,Lifestyle,1.0,7.21,6.5,,0.0
15862,39,F,Married,Housewife,2,Toledo-Ohio,Ballpoint LED Light Pen,Office,62.0,2.0,210.44,OFF10,10.0
15862,39,F,Married,Housewife,2,Toledo-Ohio,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,,0.0
15862,39,F,Married,Housewife,2,Toledo-Ohio,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1.0,17.53,6.5,SALE10,10.0
15100,18,F,Single,Student,0,El Paso-Texas,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,,0.0
17256,35,M,Married,Employee,4,Chicago-Illinois,Maze Pen,Office,7.0,1.01,6.0,,0.0
17256,35,M,Married,Employee,4,Chicago-Illinois,YouTube Custom Decals,Office,1.0,0.41,6.5,OFF30,30.0
17256,35,M,Married,Employee,4,Chicago-Illinois,YouTube 3 lines Tee Grey,Apparel,1.0,17.93,6.5,,0.0
16770,63,M,Married,Employee,1,Savannah-Georgia,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.5,,0.0
16770,63,M,Married,Employee,1,Savannah-Georgia,Nest Thermostat E - USA,Nest,2.0,99.0,6.5,NE20,20.0
16770,63,M,Married,Employee,1,Savannah-Georgia,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,12.99,,0.0
16770,63,M,Married,Employee,1,Savannah-Georgia,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,5.0,79.0,6.5,,0.0
16770,63,M,Married,Employee,1,Savannah-Georgia,Google 22 oz Water Bottle,Drinkware,1.0,2.99,6.0,,0.0
15752,30,M,Single,Employee,1,Chicago-Illinois,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,122.77,6.5,ELEC10,10.0
15005,33,M,Single,Self Employed,4,Reno-Nevada,YouTube Kids Tee Black,Apparel,1.0,16.3,12.99,,0.0
15005,33,M,Single,Self Employed,4,Reno-Nevada,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1.0,13.59,6.0,SALE20,20.0
15005,33,M,Single,Self Employed,4,Reno-Nevada,Google Blackout Cap,Headgear,1.0,13.29,6.0,HGEAR20,20.0
15005,33,M,Single,Self Employed,4,Reno-Nevada,Google Laptop and Cell Phone Stickers,Office,1.0,3.05,6.0,,0.0
15005,33,M,Single,Self Employed,4,Reno-Nevada,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,,0.0
15005,33,M,Single,Self Employed,4,Reno-Nevada,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,,0.0
15005,33,M,Single,Self Employed,4,Reno-Nevada,Collapsible Shopping Bag,Bags,2.0,3.99,6.0,,0.0
15005,33,M,Single,Self Employed,4,Reno-Nevada,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1.0,199.0,8.7,,0.0
15005,33,M,Single,Self Employed,4,Reno-Nevada,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,,0.0
15005,33,M,Single,Self Employed,4,Reno-Nevada,Four Color Retractable Pen,Office,51.0,2.39,18.96,OFF30,30.0
15005,33,M,Single,Self Employed,4,Reno-Nevada,Google Alpine Style Backpack,Bags,1.0,99.99,6.0,,0.0
14778,51,F,Single,Self Employed,3,Tulsa-Oklahoma,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88,19.99,ELEC30,30.0
14778,51,F,Single,Self Employed,3,Tulsa-Oklahoma,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1.0,202.84,8.7,,0.0
14549,38,M,Single,Employee,4,Lubbock-Texas,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,121.3,6.5,ELEC30,30.0
14549,38,M,Single,Employee,4,Lubbock-Texas,YouTube Tee Black,Apparel,5.0,17.93,21.29,,0.0
14549,38,M,Single,Employee,4,Lubbock-Texas,YouTube Tee Black,Apparel,1.0,17.93,6.5,SALE30,30.0
16725,42,F,Married,Housewife,4,Peoria-Illinois,Waze Mobile Phone Vent Mount,Waze,2.0,6.99,6.5,,0.0
16725,42,F,Married,Housewife,4,Peoria-Illinois,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,,0.0
16725,42,F,Married,Housewife,4,Peoria-Illinois,Google Youth Baseball Raglan Heather/Black,Apparel,2.0,19.99,51.99,SALE10,10.0
16725,42,F,Married,Housewife,4,Peoria-Illinois,Google 22 oz Water Bottle,Drinkware,10.0,2.99,6.0,,0.0
16725,42,F,Married,Housewife,4,Peoria-Illinois,Google Toddler Hoodie Royal Blue,Apparel,1.0,30.39,6.5,,0.0
16725,42,F,Married,Housewife,4,Peoria-Illinois,22 oz YouTube Bottle Infuser,Bottles,30.0,3.99,41.18,,0.0
16725,42,F,Married,Housewife,4,Peoria-Illinois,Google 17 oz Double Wall Stainless Steel Insulated Bottle,Google,1.0,24.99,6.0,,0.0
16725,42,F,Married,Housewife,4,Peoria-Illinois,Google Women's Vintage Hero Tee Black,Apparel,1.0,10.63,20.33,,0.0
16725,42,F,Married,Housewife,4,Peoria-Illinois,Maze Pen,Office,6.0,0.99,6.5,,0.0
16725,42,F,Married,Housewife,4,Peoria-Illinois,Google Laptop and Cell Phone Stickers,Office,1.0,1.59,12.76,,0.0
16725,42,F,Married,Housewife,4,Peoria-Illinois,Google Collapsible Pet Bowl,Lifestyle,1.0,3.99,12.99,,0.0
13137,44,M,Married,Employee,3,Madison-Wisconsin,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,NE30,30.0
13137,44,M,Married,Employee,3,Madison-Wisconsin,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,80.52,6.5,ELEC30,30.0
13137,44,M,Married,Employee,3,Madison-Wisconsin,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,80.52,6.5,,0.0
13137,44,M,Married,Employee,3,Madison-Wisconsin,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,121.3,6.5,,0.0
13137,44,M,Married,Employee,3,Madison-Wisconsin,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,ELEC30,30.0
13137,44,M,Married,Employee,3,Madison-Wisconsin,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,,0.0
13137,44,M,Married,Employee,3,Madison-Wisconsin,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2.0,80.52,6.5,ELEC30,30.0
13137,44,M,Married,Employee,3,Madison-Wisconsin,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,6.5,,0.0
16745,40,F,Single,Employee,4,El Paso-Texas,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,6.5,,0.0
16745,40,F,Single,Employee,4,El Paso-Texas,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,80.52,6.5,,0.0
16745,40,F,Single,Employee,4,El Paso-Texas,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1.0,202.84,8.7,,0.0
16745,40,F,Single,Employee,4,El Paso-Texas,Google Tee Blue,Apparel,1.0,17.93,12.48,,0.0
16745,40,F,Single,Employee,4,El Paso-Texas,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,3.47,12.48,SALE30,30.0
16745,40,F,Single,Employee,4,El Paso-Texas,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88,6.5,,0.0
16745,40,F,Single,Employee,4,El Paso-Texas,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,121.3,6.5,,0.0
16745,40,F,Single,Employee,4,El Paso-Texas,YouTube Tee Black,Apparel,1.0,17.93,12.91,SALE30,30.0
16745,40,F,Single,Employee,4,El Paso-Texas,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,NE30,30.0
16218,53,F,Single,Employee,4,Savannah-Georgia,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3.0,81.5,6.5,ELEC10,10.0
16218,53,F,Single,Employee,4,Savannah-Georgia,Engraved Ceramic Google Mug,Drinkware,2.0,7.42,6.5,EXTRA10,10.0
14594,25,F,Married,Employee,2,Memphis-Tennessee,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,,0.0
17356,46,F,Prefer not to say,Self Employed,2,Madison-Wisconsin,Android Women's Dash Tee Grey,Apparel,1.0,17.93,6.5,SALE30,30.0
17356,46,F,Prefer not to say,Self Employed,2,Madison-Wisconsin,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,6.5,ELEC30,30.0
18055,61,M,Single,Employee,0,Savannah-Georgia,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,4.0,79.0,6.0,,0.0
18055,61,M,Single,Employee,0,Savannah-Georgia,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,ELEC30,30.0
18055,61,M,Single,Employee,0,Savannah-Georgia,Google Men's Convertible Vest-Jacket Pewter,Apparel,1.0,69.29,22.71,,0.0
18055,61,M,Single,Employee,0,Savannah-Georgia,Google Men's  Zip Hoodie,Apparel,1.0,55.99,6.5,,0.0
18055,61,M,Single,Employee,0,Savannah-Georgia,Google Spiral Journal with Pen,Notebooks & Journals,2.0,9.99,49.73,,0.0
18055,61,M,Single,Employee,0,Savannah-Georgia,Google Onesie Green,Apparel,1.0,19.19,40.25,,0.0
14449,53,M,Single,Employee,4,Tulsa-Oklahoma,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,,0.0
18011,40,M,Single,Employee,1,Springfield-Illinois,Red Spiral Google Notebook,Office,1.0,10.31,6.5,,0.0
18011,40,M,Single,Employee,1,Springfield-Illinois,20 oz Stainless Steel Insulated Tumbler,Drinkware,1.0,25.78,6.5,,0.0
18011,40,M,Single,Employee,1,Springfield-Illinois,Badge Holder,Office,3.0,2.05,6.5,,0.0
12502,51,F,Single,Student,3,Fargo-North Dakota,Waze Mobile Phone Vent Mount,Waze,1.0,7.12,6.0,,0.0
12502,51,F,Single,Student,3,Fargo-North Dakota,Nest Thermostat E - USA,Nest,1.0,100.91,12.99,NE30,30.0
17381,43,M,Single,Employee,2,Tempe-Arizona,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,,0.0
17912,43,M,Married,Employee,3,Boise-Idaho,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1.0,16.99,30.0,,0.0
17912,43,M,Married,Employee,3,Boise-Idaho,Waze Baby on Board Window Decal,Waze,1.0,2.99,6.0,,0.0
17912,43,M,Married,Employee,3,Boise-Idaho,Colored Pencil Set,Office,1.0,2.99,6.0,OFF30,30.0
16705,50,M,Single,Employee,3,El Paso-Texas,Google Men's Bayside Graphic Tee,Apparel,1.0,19.99,6.0,SALE30,30.0
16705,50,M,Single,Employee,3,El Paso-Texas,YouTube Custom Decals,Office,1.0,0.41,6.5,,0.0
16705,50,M,Single,Employee,3,El Paso-Texas,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,,0.0
16634,42,M,Single,Self Employed,1,Fargo-North Dakota,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,ELEC10,10.0
16634,42,M,Single,Self Employed,1,Fargo-North Dakota,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,,0.0
12778,43,F,Single,Employee,4,Spokane-Washington,Google Women's Short Sleeve Hero Tee Heather,Apparel,1.0,7.75,6.5,,0.0
13309,20,F,Single,Student,0,Boise-Idaho,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,ELEC30,30.0
13309,20,F,Single,Student,0,Boise-Idaho,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,,0.0
13309,20,F,Single,Student,0,Boise-Idaho,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,NE30,30.0
13309,20,F,Single,Student,0,Boise-Idaho,Nest Detect - USA,Nest,2.0,49.95,6.5,,0.0
13309,20,F,Single,Student,0,Boise-Idaho,Nest Detect - USA,Nest,2.0,49.95,6.5,NE30,30.0
16456,38,M,Single,Employee,2,Tulsa-Oklahoma,Nest Detect - USA,Nest,1.0,49.95,6.5,,0.0
16456,38,M,Single,Employee,2,Tulsa-Oklahoma,Nest Thermostat E - USA,Nest,1.0,100.91,7.385868263473054,,0.0
16456,38,M,Single,Employee,2,Tulsa-Oklahoma,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,,0.0
16456,38,M,Single,Employee,2,Tulsa-Oklahoma,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,6.5,ELEC30,30.0
14135,50,M,Single,Employee,4,Savannah-Georgia,YouTube Twill Cap,Apparel,1.0,11.34,6.5,,0.0
14135,50,M,Single,Employee,4,Savannah-Georgia,Google Youth Short Sleeve Tee White,Apparel,5.0,15.19,12.91,,0.0
14135,50,M,Single,Employee,4,Savannah-Georgia,Google Spiral Journal with Pen,Notebooks & Journals,1.0,5.59,34.94,NJ20,20.0
14135,50,M,Single,Employee,4,Savannah-Georgia,Maze Pen,Office,1.0,0.99,6.0,OFF10,10.0
14135,50,M,Single,Employee,4,Savannah-Georgia,Android Men's Long & Lean Badge Tee Charcoal,Apparel,1.0,4.8,6.0,,0.0
14135,50,M,Single,Employee,4,Savannah-Georgia,Ballpoint Pen Blue,Office,4.0,1.02,6.5,,0.0
14135,50,M,Single,Employee,4,Savannah-Georgia,Nest Cam Indoor Security Camera - USA,Nest-USA,5.0,119.0,12.91,,0.0
14135,50,M,Single,Employee,4,Savannah-Georgia,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,1.0,15.67,18.47,,0.0
14850,24,M,Married,Self Employed,2,Cheyenne-Wyoming,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,3.0,80.52,12.99,,0.0
14850,24,M,Married,Self Employed,2,Cheyenne-Wyoming,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,6.93,19.99,,0.0
14850,24,M,Married,Self Employed,2,Cheyenne-Wyoming,Google Youth Short Sleeve Tee White,Apparel,1.0,15.19,6.5,SALE30,30.0
14850,24,M,Married,Self Employed,2,Cheyenne-Wyoming,YouTube Custom Decals,Office,5.0,0.51,6.0,,0.0
17964,45,F,Married,Housewife,3,Des Moines-Iowa,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,,0.0
17964,45,F,Married,Housewife,3,Des Moines-Iowa,Android Men's  Zip Hoodie,Apparel,1.0,46.21,6.5,,0.0
17964,45,F,Married,Housewife,3,Des Moines-Iowa,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,15.67,6.5,SALE10,10.0
17964,45,F,Married,Housewife,3,Des Moines-Iowa,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,,0.0
13715,35,F,Married,Housewife,3,Savannah-Georgia,7&quot; Dog Frisbee,Lifestyle,1.0,1.5,6.0,EXTRA10,10.0
13715,35,F,Married,Housewife,3,Savannah-Georgia,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,,0.0
13715,35,F,Married,Housewife,3,Savannah-Georgia,Google Men's Vintage Badge Tee Sage,Apparel,1.0,4.56,6.0,SALE10,10.0
13715,35,F,Married,Housewife,3,Savannah-Georgia,Google Sunglasses,Lifestyle,25.0,2.8,12.99,EXTRA20,20.0
13715,35,F,Married,Housewife,3,Savannah-Georgia,23 oz Wide Mouth Sport Bottle,Drinkware,3.0,8.79,12.48,,0.0
13715,35,F,Married,Housewife,3,Savannah-Georgia,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,2.0,10.63,12.48,,0.0
13715,35,F,Married,Housewife,3,Savannah-Georgia,Google Men's Vintage Badge Tee White,Apparel,2.0,4.56,6.0,,0.0
13715,35,F,Married,Housewife,3,Savannah-Georgia,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,15.19,6.0,,0.0
13715,35,F,Married,Housewife,3,Savannah-Georgia,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,13.59,6.0,,0.0
13715,35,F,Married,Housewife,3,Savannah-Georgia,Badge Holder,Office,1.0,1.59,6.0,,0.0
13715,35,F,Married,Housewife,3,Savannah-Georgia,26 oz Double Wall Insulated Bottle,Drinkware,1.0,19.99,6.0,,0.0
13715,35,F,Married,Housewife,3,Savannah-Georgia,Google Laptop and Cell Phone Stickers,Office,5.0,2.39,6.5,OFF10,10.0
13715,35,F,Married,Housewife,3,Savannah-Georgia,Sport Bag,Bags,3.0,3.99,12.48,,0.0
17071,23,F,Single,Student,0,Tulsa-Oklahoma,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,ELEC30,30.0
17071,23,F,Single,Student,0,Tulsa-Oklahoma,Google Crew Sweater Navy,Apparel,1.0,42.39,6.5,,0.0
17071,23,F,Single,Student,0,Tulsa-Oklahoma,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,,0.0
17071,23,F,Single,Student,0,Tulsa-Oklahoma,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,4.33,6.0,,0.0
13881,38,M,Single,Self Employed,4,Chicago-Illinois,Maze Pen,Office,2.0,0.81,6.5,OFF30,30.0
13629,48,F,Married,Housewife,1,El Paso-Texas,Google Tote Bag,Bags,2.0,9.99,6.0,,0.0
12712,44,F,Married,Housewife,3,Springfield-Illinois,Google Women's Long Sleeve Blended Cardigan Charcoal,Apparel,1.0,16.79,6.0,SALE20,20.0
12712,44,F,Married,Housewife,3,Springfield-Illinois,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.5,,0.0
12712,44,F,Married,Housewife,3,Springfield-Illinois,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,3.0,80.52,19.99,ELEC30,30.0
12712,44,F,Married,Housewife,3,Springfield-Illinois,Red Shine 15 oz Mug,Drinkware,1.0,10.39,6.0,EXTRA20,20.0
12712,44,F,Married,Housewife,3,Springfield-Illinois,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,,0.0
12712,44,F,Married,Housewife,3,Springfield-Illinois,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1.0,202.84,8.7,,0.0
12853,28,M,Single,Employee,2,Memphis-Tennessee,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,3.0,79.0,6.0,,0.0
12853,28,M,Single,Employee,2,Memphis-Tennessee,8 pc Android Sticker Sheet,Office,1.0,1.59,6.5,,0.0
12853,28,M,Single,Employee,2,Memphis-Tennessee,Google Laptop and Cell Phone Stickers,Office,2.0,2.99,6.0,OFF20,20.0
12853,28,M,Single,Employee,2,Memphis-Tennessee,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,19.99,ELEC20,20.0
15107,51,F,Single,Self Employed,4,Tulsa-Oklahoma,Google Women's Tee Grey,Apparel,1.0,9.6,6.0,,0.0
15107,51,F,Single,Self Employed,4,Tulsa-Oklahoma,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,122.77,6.5,,0.0
15107,51,F,Single,Self Employed,4,Tulsa-Oklahoma,YouTube Custom Decals,Office,1.0,0.51,6.0,OFF30,30.0
15107,51,F,Single,Self Employed,4,Tulsa-Oklahoma,Google Stylus Pen w/ LED Light,Office,21.0,4.32,110.74,,0.0
13539,62,M,Married,Employee,0,Springfield-Illinois,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,,0.0
13539,62,M,Married,Employee,0,Springfield-Illinois,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3,19.99,,0.0
17334,26,F,Married,Housewife,1,Boise-Idaho,Ballpoint LED Light Pen,Office,1.0,2.04,6.5,,0.0
17412,18,M,Single,Student,0,El Paso-Texas,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,,0.0
17412,18,M,Single,Student,0,El Paso-Texas,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,ELEC30,30.0
17035,18,M,Married,Student,0,Boise-Idaho,Google Metallic Notebook Set,Office,1.0,4.88,6.5,OFF30,30.0
16814,37,M,Single,Employee,2,Lubbock-Texas,Google Twill Cap,Apparel,4.0,8.79,6.0,SALE20,20.0
16814,37,M,Single,Employee,2,Lubbock-Texas,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,,0.0
16814,37,M,Single,Employee,2,Lubbock-Texas,Google Sunglasses,Lifestyle,2.0,2.8,6.0,EXTRA20,20.0
16814,37,M,Single,Employee,2,Lubbock-Texas,Red Shine 15 oz Mug,Drinkware,1.0,12.99,6.5,,0.0
16814,37,M,Single,Employee,2,Lubbock-Texas,Android Sticker Sheet Ultra Removable,Office,1.0,2.99,6.0,,0.0
16814,37,M,Single,Employee,2,Lubbock-Texas,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,6.0,,0.0
15838,57,F,Married,Housewife,4,Sarasota-Florida,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,,0.0
15544,50,F,Single,Self Employed,4,Tempe-Arizona,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,81.5,6.5,ELEC10,10.0
15544,50,F,Single,Self Employed,4,Tempe-Arizona,Google Doodle Decal,Office,2.0,3.08,6.5,,0.0
15544,50,F,Single,Self Employed,4,Tempe-Arizona,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2.0,81.5,6.5,ELEC10,10.0
15544,50,F,Single,Self Employed,4,Tempe-Arizona,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,ELEC10,10.0
17897,36,F,Married,Employee,4,Tulsa-Oklahoma,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,,0.0
17897,36,F,Married,Employee,4,Tulsa-Oklahoma,Four Color Retractable Pen,Office,1.0,2.99,6.5,,0.0
17897,36,F,Married,Employee,4,Tulsa-Oklahoma,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,ELEC10,10.0
15694,23,F,Single,Student,0,El Paso-Texas,Android 17oz Stainless Steel Sport Bottle,Drinkware,2.0,10.63,12.48,,0.0
15719,46,M,Married,Employee,4,Peoria-Illinois,Google Women's Short Sleeve Hero Tee Grey,Apparel,1.0,5.1,6.0,SALE10,10.0
15719,46,M,Married,Employee,4,Peoria-Illinois,Google Canvas Tote Natural/Navy,Bags,1.0,12.79,6.0,,0.0
15719,46,M,Married,Employee,4,Peoria-Illinois,Google Men's Short Sleeve Performance Badge Tee Charcoal,Apparel,1.0,13.2,6.0,SALE10,10.0
15719,46,M,Married,Employee,4,Peoria-Illinois,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,6.0,,0.0
15719,46,M,Married,Employee,4,Peoria-Illinois,Android RFID Journal,Notebooks & Journals,1.0,4.8,6.0,,0.0
15719,46,M,Married,Employee,4,Peoria-Illinois,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,,0.0
15719,46,M,Married,Employee,4,Peoria-Illinois,Google Luggage Tag,Fun,2.0,4.5,6.0,,0.0
15719,46,M,Married,Employee,4,Peoria-Illinois,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,ELEC10,10.0
15719,46,M,Married,Employee,4,Peoria-Illinois,Nest Detect - USA,Nest,3.0,49.95,6.5,NE30,30.0
15719,46,M,Married,Employee,4,Peoria-Illinois,Nest Tag - USA,Nest,2.0,20.39,6.5,,0.0
