,Customer_ID,Age,Gender,Marital Status,Occupation,Monthly Income,Education,Location,Product_Description,Product_Category,Quantity,Unit_Price,Delivery_Charges,Coupon,Discount_Rate
722,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Recycled Paper Journal Set,Office,10.0,3.19,37.83,,30.0
723,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Android Men's Pep Rally Short Sleeve Tee Navy,Apparel,1.0,11.19,6.0,,30.0
724,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Gel Roller Pen,Office,100.0,2.8,27.62,,10.0
725,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Google 22 oz Water Bottle,Drinkware,80.0,2.99,6.0,EXTRA10,
726,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,149.0,6.0,,10.0
727,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Android 24 oz Contigo Bottle,Drinkware,1.0,19.19,6.5,EXTRA30,
728,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Android Men's  Zip Hoodie,Apparel,1.0,44.79,6.0,,
729,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,20 oz Stainless Steel Insulated Tumbler,Drinkware,1.0,19.99,15.75,,30.0
730,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,13.59,12.99,,20.0
731,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Yoga Block,Lifestyle,1.0,12.99,6.5,,10.0
732,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Google Women's Long Sleeve Blended Cardigan Charcoal,Apparel,1.0,23.99,6.0,,30.0
733,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Android Infant Short Sleeve Tee Pink,Apparel,1.0,13.59,6.0,SALE10,
734,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Android Sticker Sheet Ultra Removable,Office,1.0,2.99,6.5,OFF20,20.0
735,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Compact Selfie Stick,Lifestyle,1.0,8.99,6.5,EXTRA30,30.0
736,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,,
737,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Google Baby Essentials Set,Apparel,1.0,27.19,6.0,,10.0
738,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Google Twill Cap,Apparel,1.0,10.99,6.0,,30.0
739,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,,20.0
740,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,,20.0
741,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Google Women's Vintage Hero Tee Lavender,Apparel,1.0,13.29,6.0,,10.0
742,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Metal Texture Roller Pen,Office,15.0,16.23,15.37,,10.0
743,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Google Onesie Green,Apparel,7.0,16.79,6.0,,10.0
744,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Badge Holder,Office,2.0,1.59,6.0,,
745,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Google Wool Heather Cap Heather/Navy,Headgear,1.0,19.99,6.5,HGEAR30,30.0
746,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,18.99,6.5,SALE30,
747,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal,Apparel,1.0,10.63,6.0,SALE10,10.0
748,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,,
749,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Google Luggage Tag,Fun,1.0,8.99,6.0,,
750,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1.0,13.59,12.99,,30.0
751,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,BLM Sweatshirt,Apparel,1.0,33.59,6.0,,
752,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,BLM Sweatshirt,Apparel,2.0,33.59,6.0,,
753,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.5,,20.0
754,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,YouTube Infant Short Sleeve Tee Red,Apparel,1.0,13.59,6.5,SALE30,30.0
755,12748,46,M,Single,Employee,4,Post Graduate,Cheyenne-Wyoming,Google Men's Long Sleeve Pullover Badge Tee Heather,Apparel,1.0,24.49,6.0,,10.0
756,15046,62,F,Single,Employee,1,Post Graduate,El Paso-Texas,Google Women's Vintage Hero Tee Black,Apparel,2.0,5.7,6.0,,30.0
757,15046,62,F,Single,Employee,1,Post Graduate,El Paso-Texas,Galaxy Screen Cleaning Cloth,Office,1.0,1.59,6.0,,10.0
758,15046,62,F,Single,Employee,1,Post Graduate,El Paso-Texas,Google Women's Tee Grey,Apparel,1.0,17.93,6.5,,30.0
759,15046,62,F,Single,Employee,1,Post Graduate,El Paso-Texas,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,12.99,,10.0
760,14810,18,F,Married,Student,0,High School,Memphis-Tennessee,Google Women's Vintage Hero Tee Black,Apparel,2.0,4.56,140.68,,
761,14810,18,F,Married,Student,0,High School,Memphis-Tennessee,Google Thermal Bottle Red,Drinkware,1.0,19.56,19.99,,30.0
762,14810,18,F,Married,Student,0,High School,Memphis-Tennessee,Sport Bag,Bags,30.0,3.99,84.7,AIO20,20.0
763,14810,18,F,Married,Student,0,High School,Memphis-Tennessee,Google Men's Short Sleeve Performance Badge Tee Charcoal,Apparel,5.0,13.2,140.68,,
764,13110,49,F,Married,Employee,2,Post Graduate,Springfield-Illinois,Google Tee Blue,Apparel,1.0,17.93,6.5,,30.0
765,13110,49,F,Married,Employee,2,Post Graduate,Springfield-Illinois,Google Metallic Notebook Set,Office,5.0,6.11,6.0,OFF30,30.0
766,14729,50,M,Single,Employee,3,Graduate,Springfield-Illinois,Recycled Paper Journal Set,Office,2.0,4.12,6.5,OFF10,10.0
767,14729,50,M,Single,Employee,3,Graduate,Springfield-Illinois,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,15.67,6.5,SALE10,10.0
768,14729,50,M,Single,Employee,3,Graduate,Springfield-Illinois,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,,10.0
769,14729,50,M,Single,Employee,3,Graduate,Springfield-Illinois,Nest Cam Indoor Security Camera - USA,Nest-USA,4.0,122.77,6.5,,10.0
770,14729,50,M,Single,Employee,3,Graduate,Springfield-Illinois,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,15.67,17.96,SALE10,
771,14729,50,M,Single,Employee,3,Graduate,Springfield-Illinois,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5.0,81.5,6.5,,
772,14729,50,M,Single,Employee,3,Graduate,Springfield-Illinois,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,81.5,6.5,,
773,15827,49,M,Single,Employee,0,Post Graduate,Savannah-Georgia,Google Canvas Tote Natural/Navy,Bags,1.0,16.5,6.5,,10.0
774,15827,49,M,Single,Employee,0,Post Graduate,Savannah-Georgia,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,,
775,16612,59,F,Married,Housewife,0,Post Graduate,Orlando-Florida,Google Large Standard Journal Navy,Office,36.0,12.67,26.4,OFF30,
776,16612,59,F,Married,Housewife,0,Post Graduate,Orlando-Florida,Ballpoint LED Light Pen,Office,36.0,1.98,26.4,,30.0
777,17069,15,M,Single,Student,0,High School,Fargo-North Dakota,Google Men's Short Sleeve Hero Tee Light Blue,Apparel,1.0,15.19,6.0,,
778,17069,15,M,Single,Student,0,High School,Fargo-North Dakota,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,81.5,6.5,,
779,17069,15,M,Single,Student,0,High School,Fargo-North Dakota,Android Men's Paradise Short Sleeve Tee Olive,Android,2.0,11.19,6.0,,
780,16515,57,F,Married,Self Employed,3,Post Graduate,Memphis-Tennessee,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,3.47,6.5,,30.0
781,17732,31,M,Single,Self Employed,4,Post Graduate,Springfield-Illinois,Leatherette Journal,Office,1.0,9.07,6.5,,
782,17732,31,M,Single,Self Employed,4,Post Graduate,Springfield-Illinois,Leatherette Journal,Office,36.0,8.82,41.3,,10.0
783,15881,50,M,Single,Employee,4,Graduate,Savannah-Georgia,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,1.0,15.39,6.0,,10.0
784,15881,50,M,Single,Employee,4,Graduate,Savannah-Georgia,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,2.0,8.65,6.0,SALE30,30.0
785,15881,50,M,Single,Employee,4,Graduate,Savannah-Georgia,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,4.0,151.88,6.5,ELEC30,30.0
786,17968,30,F,Single,Employee,3,Graduate,Spokane-Washington,Google Spiral Journal with Pen,Notebooks & Journals,1.0,10.31,6.5,NJ10,10.0
787,17968,30,F,Single,Employee,3,Graduate,Spokane-Washington,Google Sunglasses,Lifestyle,1.0,3.61,6.5,EXTRA10,
788,17968,30,F,Single,Employee,3,Graduate,Spokane-Washington,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,,10.0
789,17968,30,F,Single,Employee,3,Graduate,Spokane-Washington,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,3.0,81.5,6.5,ELEC10,10.0
790,17968,30,F,Single,Employee,3,Graduate,Spokane-Washington,Google Alpine Style Backpack,Bags,1.0,82.52,64.01,,
791,17968,30,F,Single,Employee,3,Graduate,Spokane-Washington,Four Color Retractable Pen,Office,1.0,3.08,6.5,,10.0
792,17968,30,F,Single,Employee,3,Graduate,Spokane-Washington,Google Sunglasses,Lifestyle,1.0,3.61,6.5,,10.0
793,17968,30,F,Single,Employee,3,Graduate,Spokane-Washington,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,2.0,14.02,6.5,,
794,17968,30,F,Single,Employee,3,Graduate,Spokane-Washington,Waterproof Backpack,Bags,1.0,82.52,64.01,,10.0
795,17968,30,F,Single,Employee,3,Graduate,Spokane-Washington,Google Women's Short Sleeve Hero Tee Red Heather,Apparel,1.0,19.59,6.5,SALE10,10.0
796,15525,18,F,Married,Student,0,High School,Chicago-Illinois,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,ELEC10,10.0
797,15525,18,F,Married,Student,0,High School,Chicago-Illinois,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,122.77,6.5,,10.0
798,15525,18,F,Married,Student,0,High School,Chicago-Illinois,Google Laptop and Cell Phone Stickers,Office,1.0,2.05,6.5,,10.0
799,15525,18,F,Married,Student,0,High School,Chicago-Illinois,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,,
800,15525,18,F,Married,Student,0,High School,Chicago-Illinois,Android Men's Paradise Short Sleeve Tee Olive,Android,1.0,20.62,6.5,AND10,10.0
801,15525,18,F,Married,Student,0,High School,Chicago-Illinois,Android Toddler Short Sleeve T-shirt Pewter,Apparel,1.0,17.53,6.5,,10.0
802,14307,54,M,Single,Self Employed,4,Graduate,Cheyenne-Wyoming,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,ELEC10,
803,14307,54,M,Single,Self Employed,4,Graduate,Cheyenne-Wyoming,Sport Bag,Bags,1.0,3.99,6.0,,30.0
804,14307,54,M,Single,Self Employed,4,Graduate,Cheyenne-Wyoming,Google Women's Convertible Vest-Jacket Sea Foam Green,Apparel,1.0,23.76,82.48,,30.0
805,14307,54,M,Single,Self Employed,4,Graduate,Cheyenne-Wyoming,Google Onesie Green,Apparel,1.0,19.8,11.1,,
806,14307,54,M,Single,Self Employed,4,Graduate,Cheyenne-Wyoming,Emoji Sticker Sheet,Accessories,1.0,3.99,6.0,,30.0
807,14307,54,M,Single,Self Employed,4,Graduate,Cheyenne-Wyoming,Google Metallic Notebook Set,Office,3.0,4.94,11.1,OFF10,
808,14307,54,M,Single,Self Employed,4,Graduate,Cheyenne-Wyoming,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,,10.0
809,17690,55,M,Married,Self Employed,3,Graduate,Cheyenne-Wyoming,20 oz Stainless Steel Insulated Tumbler,Drinkware,1.0,19.99,6.0,,10.0
810,17690,55,M,Married,Self Employed,3,Graduate,Cheyenne-Wyoming,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,,10.0
811,17690,55,M,Married,Self Employed,3,Graduate,Cheyenne-Wyoming,Google Twill Cap,Apparel,1.0,11.34,6.5,,10.0
812,17690,55,M,Married,Self Employed,3,Graduate,Cheyenne-Wyoming,BLM Sweatshirt,Apparel,1.0,33.59,6.0,,
813,17690,55,M,Married,Self Employed,3,Graduate,Cheyenne-Wyoming,Colored Pencil Set,Office,1.0,2.39,12.99,OFF30,30.0
814,17690,55,M,Married,Self Employed,3,Graduate,Cheyenne-Wyoming,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,28.78,ELEC10,
815,17690,55,M,Married,Self Employed,3,Graduate,Cheyenne-Wyoming,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,,30.0
816,14573,23,F,Single,Student,0,Post Graduate,Madison-Wisconsin,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,,10.0
817,14573,23,F,Single,Student,0,Post Graduate,Madison-Wisconsin,Google Men's Performance Polo Grey/Black,Apparel,1.0,74.27,6.5,,10.0
818,14573,23,F,Single,Student,0,Post Graduate,Madison-Wisconsin,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2.0,81.5,6.5,ELEC10,10.0
819,14573,23,F,Single,Student,0,Post Graduate,Madison-Wisconsin,Ballpoint Pen Blue,Office,206.0,0.79,50.74,,10.0
820,14573,23,F,Single,Student,0,Post Graduate,Madison-Wisconsin,Google Sunglasses,Lifestyle,5.0,2.89,6.5,,
821,14573,23,F,Single,Student,0,Post Graduate,Madison-Wisconsin,Google Women's Yoga Jacket Black,Apparel,1.0,86.65,6.5,SALE10,10.0
822,14573,23,F,Single,Student,0,Post Graduate,Madison-Wisconsin,Google 25 oz Red Stainless Steel Bottle,Drinkware,12.0,11.54,6.5,,10.0
823,14573,23,F,Single,Student,0,Post Graduate,Madison-Wisconsin,Waze Men's Short Sleeve Tee,Waze,1.0,15.67,6.5,,
824,13370,47,F,Married,Self Employed,3,Post Graduate,Peoria-Illinois,YouTube Leatherette Notebook Combo,Office,4.0,5.59,28.78,,20.0
825,13370,47,F,Married,Self Employed,3,Post Graduate,Peoria-Illinois,Google Youth Short Sleeve T-shirt Royal Blue,Apparel,1.0,15.19,20.78,SALE20,
826,13370,47,F,Married,Self Employed,3,Post Graduate,Peoria-Illinois,Waze Mobile Phone Vent Mount,Waze,1.0,5.77,6.5,,
827,15061,30,M,Single,Employee,3,Post Graduate,Orlando-Florida,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,ELEC30,30.0
828,15061,30,M,Single,Employee,3,Post Graduate,Orlando-Florida,26 oz Double Wall Insulated Bottle,Drinkware,1.0,24.99,20.0,EXTRA30,30.0
829,15061,30,M,Single,Employee,3,Post Graduate,Orlando-Florida,Google 22 oz Water Bottle,Drinkware,1.0,2.99,6.0,,30.0
830,15061,30,M,Single,Employee,3,Post Graduate,Orlando-Florida,Android Luggage Tag,Fun,1.0,7.19,12.99,,
831,15061,30,M,Single,Employee,3,Post Graduate,Orlando-Florida,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3.0,79.0,6.0,,20.0
832,15061,30,M,Single,Employee,3,Post Graduate,Orlando-Florida,Foam Can and Bottle Cooler,Drinkware,12.0,1.59,6.5,,10.0
833,15061,30,M,Single,Employee,3,Post Graduate,Orlando-Florida,Google Women's Short Sleeve Hero Tee Grey,Apparel,1.0,4.08,6.0,,20.0
834,15061,30,M,Single,Employee,3,Post Graduate,Orlando-Florida,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,256.88,6.5,,10.0
835,15061,30,M,Single,Employee,3,Post Graduate,Orlando-Florida,YouTube Men's Fleece Hoodie Black,Apparel,1.0,46.21,6.5,,10.0
836,15061,30,M,Single,Employee,3,Post Graduate,Orlando-Florida,Google 22 oz Water Bottle,Drinkware,155.0,2.39,122.74,,
837,15061,30,M,Single,Employee,3,Post Graduate,Orlando-Florida,Google Twill Cap,Apparel,2.0,10.99,6.5,,
838,15061,30,M,Single,Employee,3,Post Graduate,Orlando-Florida,Waze Baby on Board Window Decal,Waze,1.0,2.47,6.5,,10.0
839,15061,30,M,Single,Employee,3,Post Graduate,Orlando-Florida,Engraved Ceramic Google Mug,Drinkware,1.0,7.42,6.5,,10.0
840,15061,30,M,Single,Employee,3,Post Graduate,Orlando-Florida,Google Infant Zip Hood Royal Blue,Apparel,1.0,30.39,6.0,,
841,15061,30,M,Single,Employee,3,Post Graduate,Orlando-Florida,Google Women's Short Sleeve Hero Tee Black,Apparel,9.0,13.59,16.85,,30.0
842,15061,30,M,Single,Employee,3,Post Graduate,Orlando-Florida,Google Executive Umbrella,Lifestyle,2.0,28.88,57.74,,10.0
843,15061,30,M,Single,Employee,3,Post Graduate,Orlando-Florida,Google Youth Short Sleeve Tee White,Apparel,1.0,15.19,6.5,,
844,14696,51,M,Single,Self Employed,3,Post Graduate,Orlando-Florida,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,,
845,14696,51,M,Single,Self Employed,3,Post Graduate,Orlando-Florida,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,,30.0
846,17291,57,M,Married,Self Employed,4,Post Graduate,Orlando-Florida,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,,30.0
847,17802,15,F,Single,Student,0,High School,Chicago-Illinois,Electronics Accessory Pouch,Bags,1.0,4.12,11.777349397590362,AIO10,10.0
848,17802,15,F,Single,Student,0,High School,Chicago-Illinois,7&quot; Dog Frisbee,Lifestyle,1.0,1.24,6.5,,10.0
849,17757,61,M,Single,Self Employed,2,Post Graduate,Tempe-Arizona,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,20.62,6.5,,
850,17757,61,M,Single,Self Employed,2,Post Graduate,Tempe-Arizona,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,256.88,6.5,,
851,17757,61,M,Single,Self Employed,2,Post Graduate,Tempe-Arizona,Recycled Paper Journal Set,Office,10.0,4.12,6.5,OFF10,10.0
852,17757,61,M,Single,Self Employed,2,Post Graduate,Tempe-Arizona,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,15.99,6.0,,20.0
853,17757,61,M,Single,Self Employed,2,Post Graduate,Tempe-Arizona,Google Men's Vintage Badge Tee White,Apparel,1.0,4.56,12.99,,20.0
854,17757,61,M,Single,Self Employed,2,Post Graduate,Tempe-Arizona,Android Sticker Sheet Ultra Removable,Office,3.0,2.47,99.55,OFF10,10.0
855,17757,61,M,Single,Self Employed,2,Post Graduate,Tempe-Arizona,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,,
856,17757,61,M,Single,Self Employed,2,Post Graduate,Tempe-Arizona,Maze Pen,Office,100.0,0.79,6.5,,20.0
857,17757,61,M,Single,Self Employed,2,Post Graduate,Tempe-Arizona,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3.0,79.0,6.5,,
858,17757,61,M,Single,Self Employed,2,Post Graduate,Tempe-Arizona,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,18.99,12.99,SALE20,20.0
859,17757,61,M,Single,Self Employed,2,Post Graduate,Tempe-Arizona,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,15.99,6.0,,20.0
860,16203,19,M,Single,Student,0,Undergrad,Fargo-North Dakota,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,,10.0
861,12431,54,F,Married,Employee,4,Post Graduate,Madison-Wisconsin,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3.0,102.13,6.5,,10.0
862,12431,54,F,Married,Employee,4,Post Graduate,Madison-Wisconsin,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,,30.0
863,12437,65,M,Single,Employee,0,Post Graduate,Memphis-Tennessee,Google Crewneck Sweatshirt Navy,Apparel,2.0,42.39,12.99,,30.0
864,14180,39,M,Single,Self Employed,4,Post Graduate,Sarasota-Florida,Ballpoint LED Light Pen,Office,1.0,2.04,50.0,OFF30,
865,14180,39,M,Single,Self Employed,4,Post Graduate,Sarasota-Florida,Google Twill Cap,Apparel,2.0,10.99,6.0,SALE30,30.0
866,14180,39,M,Single,Self Employed,4,Post Graduate,Sarasota-Florida,Sport Bag,Bags,500.0,4.99,6.0,,10.0
867,14180,39,M,Single,Self Employed,4,Post Graduate,Sarasota-Florida,Ballpoint LED Light Pen,Office,31.0,2.0,260.82,,10.0
868,14180,39,M,Single,Self Employed,4,Post Graduate,Sarasota-Florida,Google RFID Journal,Notebooks & Journals,1.0,6.0,12.99,,
869,14180,39,M,Single,Self Employed,4,Post Graduate,Sarasota-Florida,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,ELEC10,10.0
870,14180,39,M,Single,Self Employed,4,Post Graduate,Sarasota-Florida,Google Women's Short Sleeve Hero Tee White,Apparel,2.0,4.33,6.0,,30.0
871,14180,39,M,Single,Self Employed,4,Post Graduate,Sarasota-Florida,YouTube Tee Black,Apparel,1.0,17.93,50.0,,30.0
872,14180,39,M,Single,Self Employed,4,Post Graduate,Sarasota-Florida,Yoga Mat Blue,Lifestyle,1.0,22.99,6.0,,
873,14180,39,M,Single,Self Employed,4,Post Graduate,Sarasota-Florida,Google Canvas Tote Natural/Navy,Bags,1.0,15.99,6.0,,30.0
874,17230,17,M,Single,Student,0,High School,Sarasota-Florida,Android Men's Outerstellar Short Sleeve Tee Black,Apparel,1.0,15.99,6.0,SALE30,
875,17230,17,M,Single,Student,0,High School,Sarasota-Florida,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,12.99,ELEC30,30.0
876,17230,17,M,Single,Student,0,High School,Sarasota-Florida,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,,30.0
877,17230,17,M,Single,Student,0,High School,Sarasota-Florida,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,16.99,6.0,SALE10,10.0
878,17230,17,M,Single,Student,0,High School,Sarasota-Florida,Google Sunglasses,Lifestyle,1.0,2.8,6.0,EXTRA30,30.0
879,17230,17,M,Single,Student,0,High School,Sarasota-Florida,Android Toddler Short Sleeve T-shirt Pewter,Apparel,1.0,13.59,6.0,,30.0
880,14527,22,F,Single,Student,0,Graduate,Cheyenne-Wyoming,Waze Pack of 9 Decal Set,Accessories,1.0,13.59,6.0,,
881,14527,22,F,Single,Student,0,Graduate,Cheyenne-Wyoming,Google Metallic Notebook Set,Office,1.0,5.99,19.99,OFF30,30.0
882,14527,22,F,Single,Student,0,Graduate,Cheyenne-Wyoming,Nest Cam IQ - USA,Nest,1.0,199.0,12.99,,20.0
883,14527,22,F,Single,Student,0,Graduate,Cheyenne-Wyoming,Google Toddler 1/4 Zip Fleece Pewter,Apparel,1.0,31.35,6.5,,10.0
884,14527,22,F,Single,Student,0,Graduate,Cheyenne-Wyoming,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,6.0,,30.0
885,14527,22,F,Single,Student,0,Graduate,Cheyenne-Wyoming,24 oz YouTube Sergeant Stripe Bottle,Drinkware,2.0,7.99,19.99,,30.0
886,14527,22,F,Single,Student,0,Graduate,Cheyenne-Wyoming,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,,10.0
887,14527,22,F,Single,Student,0,Graduate,Cheyenne-Wyoming,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,,30.0
888,14527,22,F,Single,Student,0,Graduate,Cheyenne-Wyoming,Insulated Bottle,Drinkware,1.0,32.99,6.46,,20.0
889,14527,22,F,Single,Student,0,Graduate,Cheyenne-Wyoming,Switch Tone Color Crayon Pen,Office,4.0,3.884635416666667,19.99,OFF30,30.0
890,14527,22,F,Single,Student,0,Graduate,Cheyenne-Wyoming,Google Kick Ball,Lifestyle,1.0,1.99,6.0,EXTRA30,30.0
891,14527,22,F,Single,Student,0,Graduate,Cheyenne-Wyoming,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,119.0,12.99,,10.0
892,14527,22,F,Single,Student,0,Graduate,Cheyenne-Wyoming,Google Men's Vintage Badge Tee Black,Apparel,3.0,10.63,6.0,SALE10,10.0
893,14527,22,F,Single,Student,0,Graduate,Cheyenne-Wyoming,Satin Black Ballpoint Pen,Office,60.0,9.6,53.72,,20.0
894,14527,22,F,Single,Student,0,Graduate,Cheyenne-Wyoming,Nest Thermostat E - USA,Nest,2.0,99.0,6.5,,
895,14527,22,F,Single,Student,0,Graduate,Cheyenne-Wyoming,Red Shine 15 oz Mug,Drinkware,8.0,10.39,19.99,EXTRA10,
896,14527,22,F,Single,Student,0,Graduate,Cheyenne-Wyoming,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,149.0,6.0,,10.0
897,14527,22,F,Single,Student,0,Graduate,Cheyenne-Wyoming,Android Men's Short Sleeve Hero Tee Heather,Apparel,1.0,4.56,6.0,,20.0
898,14527,22,F,Single,Student,0,Graduate,Cheyenne-Wyoming,Android Wool Heather Cap Heather/Black,Headgear,1.0,13.99,6.0,HGEAR10,
899,14527,22,F,Single,Student,0,Graduate,Cheyenne-Wyoming,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,16.99,6.0,,
900,14527,22,F,Single,Student,0,Graduate,Cheyenne-Wyoming,You Tube Toddler Short Sleeve Tee Red,Apparel,1.0,13.59,8.36,,20.0
901,13113,40,M,Married,Employee,3,Graduate,Boise-Idaho,Google Women's Tee Grey,Apparel,1.0,6.0,6.0,,
902,13113,40,M,Married,Employee,3,Graduate,Boise-Idaho,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,79.0,6.0,,10.0
903,13113,40,M,Married,Employee,3,Graduate,Boise-Idaho,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,6.5,,30.0
